Date,Rainfall (mm),Consecutive_Rainy_Days,Dry_Spell_Duration,Daily_Rainfall_Anomaly
1942-07-06,0.0,0,3,-1.6274193548387097
1942-07-07,0.0,0,4,-1.9661290322700817
1942-07-08,0.0,0,5,-2.268548387096774
1942-07-09,0.0,0,6,-0.5379032256141786
1942-07-10,0.0,0,7,-1.5048387096774194
1942-07-11,0.0,0,8,-1.2379032258064515
1942-07-12,0.0,0,9,-1.6483870967741936
1942-07-13,0.0,0,10,-1.4701612903225807
1942-07-14,0.0,0,11,-1.4580645163213053
1942-07-15,0.4,1,0,-1.57258064516129
1942-07-16,1.3,2,0,0.001612903225806539
1942-07-17,0.0,0,1,-1.2838709677659697
1942-07-18,0.0,0,2,-2.342741935483871
1942-07-19,0.0,0,3,-1.1879032258064517
1942-07-20,0.0,0,4,-0.8943548387096775
1942-07-21,0.0,0,5,-1.3653225806451614
1942-07-22,0.0,0,6,-1.7266129032258064
1942-07-23,2.3,1,0,1.0137096774193546
1942-07-24,3.2,2,0,0.6838709677419357
1942-07-25,0.0,0,1,-2.696774193548387
1942-07-26,0.0,0,2,-1.6201612903225806
1942-07-27,0.0,0,3,-1.7427419352915978
1942-07-28,0.0,0,4,-1.8741935483870968
1942-07-29,0.0,0,5,-1.8016129032258066
1942-07-30,0.0,0,6,-1.7201612903225805
1942-07-31,0.0,0,7,-1.1524193548387098
1942-08-01,0.0,0,8,-2.47258064516129
1942-08-02,0.0,0,9,-2.485483870967742
1942-08-03,0.0,0,10,-0.8120967741935484
1942-08-04,0.0,0,11,-1.3048387096774194
1942-08-05,0.0,0,12,-1.6943548387096774
1942-08-06,0.0,0,13,-2.0370967757317326
1942-08-07,0.0,0,14,-2.514516129224531
1942-08-08,0.0,0,15,-1.0153225821833456
1942-08-09,0.4,1,0,-1.8354838694295577
1942-08-10,2.6,2,0,0.12419354992528131
1942-08-11,0.0,0,1,-2.075806451612903
1942-08-12,22.6,1,0,19.950806450843814
1942-08-13,0.0,0,1,-3.6919354838709677
1942-08-14,1.0,1,0,-0.9830645161290323
1942-08-15,0.9,2,0,-0.8838709677419353
1942-08-16,1.5,3,0,-0.4935483871208084
1942-08-17,7.5,4,0,4.17741935483871
1942-08-18,1.3,5,0,-1.7862903226287135
1942-08-19,0.0,0,1,-3.001612903273875
1942-08-20,0.0,0,2,-2.5370967742416166
1942-08-21,0.1,1,0,-3.7766129034180795
1942-08-22,11.9,2,0,8.02661290341808
1942-08-23,0.0,0,1,-4.494354838805814
1942-08-24,0.0,0,2,-2.9379032258064517
1942-08-25,2.1,1,0,-0.23064516129032242
1942-08-26,0.5,2,0,-1.7032258064516128
1942-08-27,0.0,0,1,-4.141935483870968
1942-08-28,2.3,1,0,-0.24193548387096797
1942-08-29,0.0,0,1,-2.3629032258064515
1942-08-30,0.0,0,2,-2.638709677419355
1942-08-31,0.0,0,3,-3.4120967741935484
1942-09-01,0.0,0,4,-4.0717741935483875
1942-09-02,0.0,0,5,-2.7629032259987247
1942-09-03,0.0,0,6,-2.075806451612903
1942-09-04,0.0,0,7,-2.796774193548387
1942-09-05,0.9,1,0,-1.5685483872890473
1942-09-06,0.0,0,1,-2.112096774193548
1942-09-07,0.0,0,2,-3.2879032258064513
1942-09-08,0.0,0,3,-3.226612903225807
1942-09-09,5.3,1,0,3.2193548390942235
1942-09-10,0.7,2,0,-2.4524193548387094
1942-09-11,0.0,0,1,-2.7419354846400603
1942-09-12,0.0,0,2,-3.7564516129032257
1942-09-13,0.0,0,3,-1.8903225802606152
1942-09-14,0.0,0,4,-1.7870967741935484
1942-09-15,0.0,0,5,-2.4749999999999996
1942-09-16,0.0,0,6,-2.0564516129993624
1942-09-17,0.0,0,7,-3.7
1942-09-18,0.6,1,0,-2.1161290322580646
1942-09-19,3.0,2,0,0.7903225806451615
1942-09-20,1.4,3,0,-1.8750000000000004
1942-09-21,0.0,0,1,-3.416129032258065
1942-09-22,0.0,0,2,-2.091935483870968
1942-09-23,0.0,0,3,-2.4749999999999996
1942-09-24,1.9,1,0,-0.6580645161290324
1942-09-25,5.9,2,0,3.0629032258064517
1942-09-26,34.3,3,0,29.383870967741935
1942-09-27,9.8,4,0,6.964516129032258
1942-09-28,0.0,0,1,-2.942741935483871
1942-09-29,3.0,1,0,-1.44758064516129
1942-09-30,2.3,2,0,-2.0016129032258068
1942-10-01,6.4,3,0,3.4032258066438863
1942-10-02,0.0,0,1,-2.463709677803901
1942-10-03,4.0,1,0,0.5750000000000002
1942-10-04,0.0,0,1,-4.029838709677419
1942-10-05,0.0,0,2,-3.3161290322580643
1942-10-06,0.0,0,3,-5.705645162059415
1942-10-07,0.0,0,4,-3.1516129028412605
1942-10-08,22.6,1,0,19.554838710061965
1942-10-09,27.8,2,0,23.779838710061966
1942-10-10,39.3,3,0,35.61854838709677
1942-10-11,17.5,4,0,12.962096774193547
1942-10-12,0.0,0,1,-5.1387096778039005
1942-10-13,0.0,0,2,-5.15241935483871
1942-10-14,0.0,0,3,-4.811290324118829
1942-10-15,0.0,0,4,-6.774193554539834
1942-10-16,0.0,0,5,-7.070161290322581
1942-10-17,0.0,0,6,-7.47177419374066
1942-10-18,0.0,0,7,-9.278225806451612
1942-10-19,5.6,1,0,-3.2024193548387103
1942-10-20,0.0,0,1,-9.922580645065155
1942-10-21,0.0,0,2,-12.561290322580644
1942-10-22,0.0,0,3,-9.209677422431207
1942-10-23,0.0,0,4,-14.804032258064517
1942-10-24,0.0,0,5,-12.71048387096774
1942-10-25,0.0,0,6,-10.435483870967742
1942-10-26,0.0,0,7,-11.000806445460166
1942-10-27,0.0,0,8,-14.120967741935484
1942-10-28,0.0,0,9,-13.95483870967742
1942-10-29,22.6,1,0,11.994354838709679
1942-10-30,34.3,2,0,21.689516129032256
1942-10-31,1.7,3,0,-10.855645161290324
1942-11-01,11.9,4,0,-1.0548387158301562
1942-11-02,5.2,5,0,-11.64354838094404
1942-11-03,20.7,6,0,4.410483870967742
1942-11-04,14.8,7,0,-2.5016129016876185
1942-11-05,0.1,8,0,-17.71129032411883
1942-11-06,0.0,0,1,-16.833064516513577
1942-11-07,0.0,0,2,-18.341129032258067
1942-11-08,0.0,0,3,-19.71693547771823
1942-11-09,0.0,0,4,-18.533064503823557
1942-11-10,1.7,1,0,-15.286290321042461
1942-11-11,0.0,0,1,-14.437096774001274
1942-11-12,0.2,1,0,-15.112903225806452
1942-11-13,0.0,0,1,-13.173387096774194
1942-11-14,0.0,0,2,-12.500806450843811
1942-11-15,0.0,0,3,-17.31854838748132
1942-11-16,0.0,0,4,-14.463709677419354
1942-11-17,0.0,0,5,-7.533064522281769
1942-11-18,0.0,0,6,-13.078225806547751
1942-11-19,0.0,0,7,-13.63790322580645
1942-11-20,0.0,0,8,-13.97741935483871
1942-11-21,0.0,0,9,-12.029032258064515
1942-11-22,0.0,0,10,-12.64999997538905
1942-11-23,0.0,0,11,-11.965322580669195
1942-11-24,0.0,0,12,-13.865322580645161
1942-11-25,0.0,0,13,-13.210483872505925
1942-11-26,5.2,1,0,-11.90564516138646
1942-11-27,1.3,2,0,-13.849193545310726
1942-11-28,0.0,0,1,-14.47741933022776
1942-11-29,0.3,1,0,-15.480645148984847
1942-11-30,3.3,2,0,-7.895161288784396
1942-12-01,0.2,3,0,-12.791935483895003
1942-12-02,0.0,0,1,-11.508870966203752
1942-12-03,0.0,0,2,-13.81209677111718
1942-12-04,2.7,1,0,-16.878225806451614
1942-12-05,23.4,2,0,6.589516129032258
1942-12-06,1.0,3,0,-10.691129032258065
1942-12-07,41.0,4,0,28.355645161290322
1942-12-08,14.5,5,0,0.6032258064516132
1942-12-09,27.5,6,0,20.3
1942-12-10,2.9,7,0,-5.4467741935483875
1942-12-11,33.2,8,0,26.75967741935484
1942-12-12,35.4,9,0,30.062903228882817
1942-12-13,13.3,10,0,6.900806427001953
1942-12-14,11.6,11,0,4.718548374791299
1942-12-15,10.7,12,0,3.9951612964753176
1942-12-16,7.8,13,0,-0.7411290322580646
1942-12-17,4.6,14,0,-1.794354838709678
1942-12-18,18.2,15,0,10.748387096774193
1942-12-19,18.2,16,0,11.107258064516127
1942-12-20,1.1,17,0,-6.575806451612904
1942-12-21,0.0,0,1,-4.695161289553488
1942-12-22,0.5,1,0,-7.008064515744486
1942-12-23,1.9,2,0,-4.901612903225807
1942-12-24,0.0,0,1,-6.732258064516128
1942-12-25,0.0,0,2,-8.567741935483872
1942-12-26,0.0,0,3,-4.522580645161291
1942-12-27,0.0,0,4,-5.585483870967742
1942-12-28,1.1,1,0,-4.383870967765969
1942-12-29,7.5,2,0,3.465322580645161
1942-12-30,0.0,0,1,-4.749193548387097
1942-12-31,0.2,1,0,-3.8137096897248295
1943-01-01,0.0,0,1,-4.162903225806452
1943-01-02,47.5,1,0,44.0588709676458
1943-01-03,20.2,2,0,18.029838709677417
1943-01-04,0.7,3,0,-1.6733870967741937
1943-01-05,0.0,0,1,-3.029032258076533
1943-01-06,0.0,0,2,-2.864516129032258
1943-01-07,0.0,0,3,-3.702419360991447
1943-01-08,0.0,0,4,-6.720967692713583
1943-01-09,0.0,0,5,-3.205645155137585
1943-01-10,2.1,1,0,-1.9637096774193545
1943-01-11,0.0,0,1,-3.1370967741935485
1943-01-12,1.8,1,0,-3.278225806451612
1943-01-13,0.0,0,1,-3.846774193548387
1943-01-14,0.0,0,2,-0.6169354838709677
1943-01-15,0.0,0,3,-2.193548387096774
1943-01-16,0.0,0,4,-0.8903225806451612
1943-01-17,0.0,0,5,-1.7669354838709677
1943-01-18,0.0,0,6,-1.685483870967742
1943-01-19,0.0,0,7,-0.6161290322580646
1943-01-20,0.0,0,8,-4.913709677419355
1943-01-21,0.0,0,9,-3.5870967741935487
1943-01-22,0.0,0,10,-3.6887096774193546
1943-01-23,0.0,0,11,-0.8758064516129032
1943-01-24,2.6,1,0,1.688709677419355
1943-01-25,0.0,0,1,-1.0120967741935485
1943-01-26,0.0,0,2,-1.1024193548387096
1943-01-27,0.0,0,3,-0.625
1943-01-28,0.0,0,4,-1.296774193548387
1943-01-29,0.0,0,5,-0.7596774193548387
1943-01-30,0.0,0,6,-0.4258064516129032
1943-01-31,0.0,0,7,-0.36774193548387096
1943-02-01,0.0,0,8,-0.32096774193548383
1943-02-02,3.3,1,0,1.568548387096774
1943-02-03,2.0,2,0,0.7612903225806451
1943-02-04,1.2,3,0,0.5282258064516129
1943-02-05,0.0,0,1,-0.6298387096774194
1943-02-06,0.0,0,2,-0.9806451612903226
1943-02-07,0.0,0,3,-2.454032258064516
1943-02-08,0.0,0,4,-1.4637096774193548
1943-02-09,0.0,0,5,-0.7435483870967742
1943-02-10,0.7,1,0,0.47580645161290314
1943-02-11,1.3,2,0,0.8379032258064516
1943-02-12,29.6,3,0,28.5
1943-02-13,2.3,4,0,1.3903225806451611
1943-02-14,0.0,0,1,-0.3790322580645161
1943-02-15,0.0,0,2,-0.785483870967742
1943-02-16,0.0,0,3,-0.8032258064516129
1943-02-17,0.0,0,4,-0.3717741935483871
1943-02-18,0.0,0,5,-0.7161290322580645
1943-02-19,0.0,0,6,-1.1225806451612903
1943-02-20,0.0,0,7,-1.5475806451612903
1943-02-21,0.0,0,8,-1.4056451612903227
1943-02-22,0.0,0,9,-0.6717741935483871
1943-02-23,0.0,0,10,-0.6201612903225807
1943-02-24,0.0,0,11,-0.5
1943-02-25,0.0,0,12,-0.9080645161290322
1943-02-26,0.0,0,13,-0.5387096774193548
1943-02-27,0.0,0,14,-0.5362903225806451
1943-02-28,0.0,0,15,-0.817741935483871
1943-03-01,0.0,0,16,-0.3596774193548387
1943-03-02,0.0,0,17,-0.5709677419354838
1943-03-03,0.0,0,18,-0.8516129032258064
1943-03-04,0.0,0,19,-0.6870967741935484
1943-03-05,0.0,0,20,-1.5233870967741936
1943-03-06,0.0,0,21,-0.657258064516129
1943-03-07,0.0,0,22,-0.6129032258064516
1943-03-08,0.0,0,23,-0.7153225806451613
1943-03-09,0.0,0,24,-0.3959677419354839
1943-03-10,0.0,0,25,-0.714516129032258
1943-03-11,0.0,0,26,-1.0048387096774194
1943-03-12,0.0,0,27,-1.3387096774193548
1943-03-13,0.0,0,28,-0.717741935483871
1943-03-14,0.0,0,29,-2.6588709677419353
1943-03-15,0.0,0,30,-0.6467741935483872
1943-03-16,0.0,0,31,-0.22903225806451613
1943-03-17,0.0,0,32,-0.21693548387096775
1943-03-18,0.0,0,33,-0.24516129032258063
1943-03-19,0.0,0,34,-0.12096774193548387
1943-03-20,0.0,0,35,-0.3129032258064516
1943-03-21,0.0,0,36,-0.3169354838709677
1943-03-22,17.8,1,0,17.071774192779294
1943-03-23,9.6,2,0,8.620967741935484
1943-03-24,0.0,0,1,-0.30564516129032254
1943-03-25,0.0,0,2,-0.16370967741935485
1943-03-26,0.0,0,3,-0.6895161290322581
1943-03-27,0.0,0,4,-0.2846774193548387
1943-03-28,0.0,0,5,-0.8322580645161289
1943-03-29,0.0,0,6,-0.8169354838709677
1943-03-30,0.0,0,7,-0.5830645161290323
1943-03-31,0.0,0,8,-0.5153225806451612
1943-04-01,0.0,0,9,-1.445967741935484
1943-04-02,0.0,0,10,-0.4314516129993623
1943-04-03,0.0,0,11,-0.6741935483870968
1943-04-04,0.0,0,12,-1.261290322580645
1943-04-05,0.0,0,13,-1.2419354838709677
1943-04-06,0.0,0,14,-0.5233870967741936
1943-04-07,0.0,0,15,-0.3588709677419355
1943-04-08,0.0,0,16,-0.25806451612903225
1943-04-09,9.0,1,0,8.587903225806452
1943-04-10,26.9,2,0,25.90564516129032
1943-04-11,0.0,0,1,-1.9314516129032258
1943-04-12,20.5,1,0,17.906451612903226
1943-04-13,0.0,0,1,-3.6379032258545196
1943-04-14,2.2,1,0,-0.7887096774193547
1943-04-15,0.3,2,0,-0.5669354838709677
1943-04-16,0.0,0,1,-0.5967741935483871
1943-04-17,0.0,0,2,-1.0919354838709678
1943-04-18,0.0,0,3,-1.2701612903225807
1943-04-19,0.0,0,4,-1.1524193548387098
1943-04-20,0.0,0,5,-1.3048387096774194
1943-04-21,0.0,0,6,-1.0516129032258066
1943-04-22,0.0,0,7,-1.4024193548387098
1943-04-23,0.0,0,8,-0.9475806451612904
1943-04-24,0.0,0,9,-0.9258064516129033
1943-04-25,0.0,0,10,-1.1096774193548387
1943-04-26,0.0,0,11,-1.2661290322580645
1943-04-27,0.0,0,12,-0.5701612903225807
1943-04-28,0.0,0,13,-0.6879032258064516
1943-04-29,0.0,0,14,-0.6612903225806451
1943-04-30,0.0,0,15,-0.532258064516129
1943-05-01,0.0,0,16,-1.4733870967741938
1943-05-02,0.0,0,17,-0.7629032258064516
1943-05-03,0.5,1,0,-0.37338709677419357
1943-05-04,0.0,0,1,-1.8435483870967742
1943-05-05,0.0,0,2,-1.5153225806451613
1943-05-06,0.0,0,3,-2.3379032258064516
1943-05-07,0.0,0,4,-3.625806451612903
1943-05-08,0.0,0,5,-1.214516129032258
1943-05-09,0.0,0,6,-1.303225806643886
1943-05-10,0.0,0,7,-1.0112903224845087
1943-05-11,0.0,0,8,-0.960483870967742
1943-05-12,40.6,1,0,39.58870967741936
1943-05-13,153.3,2,0,150.57661290322582
1943-05-14,106.4,3,0,104.34112903224606
1943-05-15,56.3,4,0,55.313709677419354
1943-05-16,2.2,5,0,-0.3846774194509748
1943-05-17,36.1,6,0,33.34516127801711
1943-05-18,87.9,7,0,85.0193548379406
1943-05-19,22.2,8,0,20.508870967741935
1943-05-20,39.0,9,0,36.931451612903224
1943-05-21,0.0,0,1,-1.3701612903225806
1943-05-22,0.0,0,2,-0.8693548383251313
1943-05-23,0.0,0,3,-1.0516129028412604
1943-05-24,0.0,0,4,-1.1314516127109526
1943-05-25,0.0,0,5,-1.7741935483870968
1943-05-26,0.0,0,6,-0.957258064516129
1943-05-27,0.0,0,7,-1.8233870967741934
1943-05-28,0.6,1,0,-0.13467741935483868
1943-05-29,0.0,0,1,-0.5919354838709678
1943-05-30,0.0,0,2,-0.7250000000000001
1943-05-31,0.0,0,3,-0.5145161290322581
1943-06-01,1.9,1,0,0.7749999999999999
1943-06-02,0.0,0,1,-1.525806451612903
1943-06-03,0.0,0,2,-2.799193545310728
1943-06-04,11.2,1,0,9.639516129032257
1943-06-05,0.0,0,1,-0.7790322582567891
1943-06-06,0.0,0,2,-1.6233870967741937
1943-06-07,0.0,0,3,-1.5040322584490624
1943-06-08,0.0,0,4,-1.5209677419354841
1943-06-09,0.6,1,0,-0.3790322596027005
1943-06-10,0.0,0,1,-0.7056451612903226
1943-06-11,0.0,0,2,-1.7419354838709677
1943-06-12,0.0,0,3,-1.6169354836786947
1943-06-13,0.0,0,4,-1.7346774193548387
1943-06-14,0.0,0,5,-2.0556451612903226
1943-06-15,0.0,0,6,-1.3338709677419356
1943-06-16,0.0,0,7,-0.8008064516129032
1943-06-17,0.0,0,8,-1.413709677419355
1943-06-18,0.0,0,9,-1.471774193548387
1943-06-19,0.0,0,10,-1.0233870967741936
1943-06-20,0.0,0,11,-0.9427419355079051
1943-06-21,1.1,1,0,0.32983870890832734
1943-06-22,0.0,0,1,-0.9854838709677419
1943-06-23,0.0,0,2,-0.9483870967741935
1943-06-24,0.0,0,3,-1.2919354838709676
1943-06-25,0.0,0,4,-0.7459677411663918
1943-06-26,1.6,1,0,1.003225806451613
1943-06-27,0.0,0,1,-0.7508064516129032
1943-06-28,0.0,0,2,-0.7862903225806451
1943-06-29,0.0,0,3,-0.7387096774193548
1943-06-30,0.0,0,4,-0.7798387096774194
1943-07-01,0.0,0,5,-1.0524193548387097
1943-07-02,0.0,0,6,-1.7717741966247558
1943-07-03,0.0,0,7,-1.0790322580885503
1943-07-04,0.6,1,0,-1.55241935483871
1943-07-05,0.0,0,1,-1.689516129032258
1943-07-06,0.0,0,2,-1.6274193548387097
1943-07-07,16.2,1,0,14.233870967729917
1943-07-08,0.4,2,0,-1.8685483870967743
1943-07-09,1.0,3,0,0.4620967743858214
1943-07-10,0.0,0,1,-1.5048387096774194
1943-07-11,0.0,0,2,-1.2379032258064515
1943-07-12,0.0,0,3,-1.6483870967741936
1943-07-13,0.0,0,4,-1.4701612903225807
1943-07-14,0.0,0,5,-1.4580645163213053
1943-07-15,0.0,0,6,-1.9725806451612902
1943-07-16,0.0,0,7,-1.2983870967741935
1943-07-17,0.8,1,0,-0.4838709677659696
1943-07-18,1.8,2,0,-0.542741935483871
1943-07-19,0.0,0,1,-1.1879032258064517
1943-07-20,0.0,0,2,-0.8943548387096775
1943-07-21,0.0,0,3,-1.3653225806451614
1943-07-22,0.0,0,4,-1.7266129032258064
1943-07-23,0.0,0,5,-1.2862903225806452
1943-07-24,0.0,0,6,-2.5161290322580645
1943-07-25,0.0,0,7,-2.696774193548387
1943-07-26,0.0,0,8,-1.6201612903225806
1943-07-27,0.0,0,9,-1.7427419352915978
1943-07-28,0.0,0,10,-1.8741935483870968
1943-07-29,0.0,0,11,-1.8016129032258066
1943-07-30,0.0,0,12,-1.7201612903225805
1943-07-31,0.0,0,13,-1.1524193548387098
1943-08-01,0.0,0,14,-2.47258064516129
1943-08-02,0.0,0,15,-2.485483870967742
1943-08-03,4.9,1,0,4.087903225806452
1943-08-04,0.0,0,1,-1.3048387096774194
1943-08-05,0.0,0,2,-1.6943548387096774
1943-08-06,0.0,0,3,-2.0370967757317326
1943-08-07,0.0,0,4,-2.514516129224531
1943-08-08,0.0,0,5,-1.0153225821833456
1943-08-09,0.0,0,6,-2.2354838694295576
1943-08-10,0.0,0,7,-2.475806450074719
1943-08-11,0.0,0,8,-2.075806451612903
1943-08-12,0.0,0,9,-2.6491935491561893
1943-08-13,1.4,1,0,-2.291935483870968
1943-08-14,0.0,0,1,-1.9830645161290323
1943-08-15,0.8,1,0,-0.9838709677419353
1943-08-16,0.0,0,1,-1.9935483871208084
1943-08-17,0.0,0,2,-3.3225806451612905
1943-08-18,0.0,0,3,-3.0862903226287135
1943-08-19,0.0,0,4,-3.001612903273875
1943-08-20,0.0,0,5,-2.5370967742416166
1943-08-21,2.7,1,0,-1.1766129034180794
1943-08-22,0.0,0,1,-3.8733870965819204
1943-08-23,0.0,0,2,-4.494354838805814
1943-08-24,0.0,0,3,-2.9379032258064517
1943-08-25,0.0,0,4,-2.3306451612903225
1943-08-26,1.0,1,0,-1.2032258064516128
1943-08-27,12.1,2,0,7.958064516129031
1943-08-28,0.0,0,1,-2.541935483870968
1943-08-29,0.0,0,2,-2.3629032258064515
1943-08-30,28.0,1,0,25.361290322580643
1943-08-31,3.5,2,0,0.0879032258064516
1943-09-01,18.8,3,0,14.728225806451613
1943-09-02,1.0,4,0,-1.7629032259987247
1943-09-03,0.0,0,1,-2.075806451612903
1943-09-04,0.0,0,2,-2.796774193548387
1943-09-05,8.1,1,0,5.631451612710952
1943-09-06,5.3,2,0,3.1879032258064517
1943-09-07,0.0,0,1,-3.2879032258064513
1943-09-08,0.5,1,0,-2.726612903225807
1943-09-09,0.0,0,1,-2.0806451609057763
1943-09-10,0.0,0,2,-3.1524193548387096
1943-09-11,0.0,0,3,-2.7419354846400603
1943-09-12,0.0,0,4,-3.7564516129032257
1943-09-13,0.0,0,5,-1.8903225802606152
1943-09-14,0.0,0,6,-1.7870967741935484
1943-09-15,0.2,1,0,-2.2749999999999995
1943-09-16,3.2,2,0,1.1435483870006378
1943-09-17,15.9,3,0,12.2
1943-09-18,0.0,0,1,-2.7161290322580647
1943-09-19,0.0,0,2,-2.2096774193548385
1943-09-20,0.0,0,3,-3.2750000000000004
1943-09-21,0.0,0,4,-3.416129032258065
1943-09-22,0.0,0,5,-2.091935483870968
1943-09-23,0.0,0,6,-2.4749999999999996
1943-09-24,0.0,0,7,-2.5580645161290323
1943-09-25,6.5,1,0,3.6629032258064513
1943-09-26,7.3,2,0,2.3838709677419354
1943-09-27,15.9,3,0,13.064516129032258
1943-09-28,0.0,0,1,-2.942741935483871
1943-09-29,0.0,0,2,-4.44758064516129
1943-09-30,0.0,0,3,-4.301612903225807
1943-10-01,0.0,0,4,-2.996774193356114
1943-10-02,0.5,1,0,-1.9637096778039012
1943-10-03,1.2,2,0,-2.2249999999999996
1943-10-04,0.0,0,1,-4.029838709677419
1943-10-05,6.2,1,0,2.883870967741936
1943-10-06,9.4,2,0,3.694354837940585
1943-10-07,21.8,3,0,18.64838709715874
1943-10-08,3.6,4,0,0.5548387100619654
1943-10-09,20.8,5,0,16.779838710061966
1943-10-10,8.0,6,0,4.318548387096774
1943-10-11,28.3,7,0,23.762096774193548
1943-10-12,0.0,0,1,-5.1387096778039005
1943-10-13,0.0,0,2,-5.15241935483871
1943-10-14,10.2,1,0,5.38870967588117
1943-10-15,49.3,2,0,42.52580644546016
1943-10-16,15.4,3,0,8.32983870967742
1943-10-17,0.1,4,0,-7.37177419374066
1943-10-18,0.0,0,1,-9.278225806451612
1943-10-19,10.5,1,0,1.69758064516129
1943-10-20,0.0,0,1,-9.922580645065155
1943-10-21,3.1,1,0,-9.461290322580645
1943-10-22,0.0,0,1,-9.209677422431207
1943-10-23,27.5,1,0,12.695967741935483
1943-10-24,17.5,2,0,4.789516129032259
1943-10-25,72.0,3,0,61.564516129032256
1943-10-26,71.7,4,0,60.69919355453984
1943-10-27,8.4,5,0,-5.720967741935484
1943-10-28,1.5,6,0,-12.45483870967742
1943-10-29,1.4,7,0,-9.205645161290322
1943-10-30,0.0,0,1,-12.610483870967743
1943-10-31,0.0,0,2,-12.555645161290323
1943-11-01,0.0,0,3,-12.954838715830157
1943-11-02,0.0,0,4,-16.84354838094404
1943-11-03,0.0,0,5,-16.289516129032258
1943-11-04,0.0,0,6,-17.30161290168762
1943-11-05,0.0,0,7,-17.811290324118833
1943-11-06,2.8,1,0,-14.033064516513576
1943-11-07,0.0,0,1,-18.341129032258067
1943-11-08,35.5,1,0,15.78306452228177
1943-11-09,33.1,2,0,14.566935496176445
1943-11-10,7.0,3,0,-9.98629032104246
1943-11-11,0.9,4,0,-13.537096774001274
1943-11-12,0.0,0,1,-15.312903225806451
1943-11-13,0.0,0,2,-13.173387096774194
1943-11-14,0.0,0,3,-12.500806450843811
1943-11-15,0.0,0,4,-17.31854838748132
1943-11-16,0.0,0,5,-14.463709677419354
1943-11-17,0.2,1,0,-7.333064522281769
1943-11-18,0.0,0,1,-13.078225806547751
1943-11-19,0.0,0,2,-13.63790322580645
1943-11-20,2.5,1,0,-11.47741935483871
1943-11-21,8.1,2,0,-3.929032258064515
1943-11-22,15.2,3,0,2.5500000246109487
1943-11-23,0.2,4,0,-11.765322580669196
1943-11-24,1.2,5,0,-12.665322580645162
1943-11-25,0.0,0,1,-13.210483872505925
1943-11-26,0.0,0,2,-17.10564516138646
1943-11-27,0.0,0,3,-15.149193545310727
1943-11-28,0.0,0,4,-14.47741933022776
1943-11-29,0.0,0,5,-15.780645148984847
1943-11-30,0.0,0,6,-11.195161288784396
1943-12-01,0.0,0,7,-12.991935483895002
1943-12-02,0.8,1,0,-10.708870966203751
1943-12-03,19.7,2,0,5.88790322888282
1943-12-04,43.2,3,0,23.62177419354839
1943-12-05,93.3,4,0,76.48951612903225
1943-12-06,30.1,5,0,18.408870967741937
1943-12-07,1.3,6,0,-11.344354838709677
1943-12-08,0.2,7,0,-13.696774193548388
1943-12-09,0.0,0,1,-7.199999999999999
1943-12-10,0.0,0,2,-8.346774193548388
1943-12-11,0.0,0,3,-6.440322580645161
1943-12-12,0.0,0,4,-5.33709677111718
1943-12-13,12.0,1,0,5.600806427001952
1943-12-14,1.1,2,0,-5.781451625208701
1943-12-15,2.5,3,0,-4.204838703524682
1943-12-16,1.5,4,0,-7.041129032258064
1943-12-17,0.3,5,0,-6.094354838709678
1943-12-18,0.4,6,0,-7.051612903225806
1943-12-19,0.0,0,1,-7.092741935483871
1943-12-20,0.0,0,2,-7.675806451612903
1943-12-21,24.4,1,0,19.70483871044651
1943-12-22,7.5,2,0,-0.0080645157444863
1943-12-23,0.0,0,1,-6.801612903225807
1943-12-24,1.5,1,0,-5.232258064516128
1943-12-25,0.0,0,1,-8.567741935483872
1943-12-26,0.5,1,0,-4.022580645161291
1943-12-27,0.0,0,1,-5.585483870967742
1943-12-28,9.4,1,0,3.916129032234031
1943-12-29,28.8,2,0,24.76532258064516
1943-12-30,12.7,3,0,7.950806451612903
1943-12-31,0.0,0,1,-4.01370968972483
1944-01-01,10.4,1,0,6.237096774193549
1944-01-02,0.3,2,0,-3.1411290323542014
1944-01-03,3.1,3,0,0.9298387096774192
1944-01-04,0.0,0,1,-2.3733870967741937
1944-01-05,0.0,0,2,-3.029032258076533
1944-01-06,0.0,0,3,-2.864516129032258
1944-01-07,0.0,0,4,-3.702419360991447
1944-01-08,2.4,1,0,-4.320967692713584
1944-01-09,28.1,2,0,24.894354844862416
1944-01-10,56.3,3,0,52.23629032258064
1944-01-11,20.6,4,0,17.462903225806453
1944-01-12,2.3,5,0,-2.778225806451612
1944-01-13,0.2,6,0,-3.646774193548387
1944-01-14,0.0,0,1,-0.6169354838709677
1944-01-15,0.0,0,2,-2.193548387096774
1944-01-16,0.0,0,3,-0.8903225806451612
1944-01-17,0.0,0,4,-1.7669354838709677
1944-01-18,0.0,0,5,-1.685483870967742
1944-01-19,0.0,0,6,-0.6161290322580646
1944-01-20,0.9,1,0,-4.013709677419355
1944-01-21,0.4,2,0,-3.1870967741935488
1944-01-22,0.0,0,1,-3.6887096774193546
